Phase,Scene,Planner,Seed,Success,Length,Clearance,Time
small,multi,RRT,84,True,54.369,1,0.0044
small,multi,RRT,85,True,57.272,1,0.0039
small,multi,RRT,86,True,54.451,1,0.0011
small,multi,RRT,87,True,58.277,1,0.0007
small,multi,RRT,88,True,57.959,0,0.0012
small,multi,RRT,89,True,58.985,1,0.0014
small,multi,RRT,90,True,53.198,1,0.0019
small,multi,RRT,91,True,56.545,1,0.0013
small,multi,RRT,92,True,58.38,1,0.0009
small,multi,RRT,93,True,61.358,0,0.0028
small,multi,RRT,94,True,56.612,1,0.0004
small,multi,RRT,95,True,59.309,1,0.0013
small,multi,RRT,96,True,58.41,1,0.0025
small,multi,RRT,97,True,53.663,1,0.0009
small,multi,RRT,98,True,54.84,1,0.0021
small,multi,RRT,99,True,64.434,1,0.0011
small,multi,RRT*,0,True,49.515,1,0.0298
small,multi,RRT*,1,True,49.54,1,0.0304
small,multi,RRT*,2,True,49.236,1,0.0321
small,multi,RRT*,3,True,50.272,1,0.0315
small,multi,RRT*,4,True,49.765,1,0.0327
small,multi,RRT*,5,True,50.272,1,0.0309
small,multi,RRT*,6,True,49.278,1,0.0308
small,multi,RRT*,7,True,49.192,0,0.0308
small,multi,RRT*,8,True,49.947,1,0.0308
small,multi,RRT*,9,True,48.465,2,0.0297
small,multi,RRT*,10,True,49.174,1,0.0318
small,multi,RRT*,11,True,49.026,1,0.0303
small,multi,RRT*,12,True,49.368,1,0.0311
small,multi,RRT*,13,True,48.422,1,0.0311
small,multi,RRT*,14,True,48.314,1,0.031
small,multi,RRT*,15,True,48.921,1,0.0346
small,multi,RRT*,16,True,50.15,0,0.0307
small,multi,RRT*,17,True,49.334,1,0.0332
small,multi,RRT*,18,True,48.511,1,0.0338
small,multi,RRT*,19,True,48.872,1,0.0332
small,multi,RRT*,20,True,49.434,1,0.0318
small,multi,RRT*,21,True,48.566,1,0.0316
small,multi,RRT*,22,True,48.209,0,0.0347
small,multi,RRT*,23,True,48.611,1,0.0298
small,multi,RRT*,24,True,49.229,1,0.0338
small,multi,RRT*,25,True,48.948,1,0.0311
small,multi,RRT*,26,True,48.053,1,0.0333
small,multi,RRT*,27,True,48.456,0,0.0316
small,multi,RRT*,28,True,49.439,1,0.0275
small,multi,RRT*,29,True,48.234,1,0.0301
small,multi,RRT*,30,True,48.515,1,0.0302
small,multi,RRT*,31,True,49.176,1,0.0328
small,multi,RRT*,32,True,48.446,1,0.0329
small,multi,RRT*,33,True,48.359,1,0.0285
small,multi,RRT*,34,True,48.375,0,0.0312
small,multi,RRT*,35,True,48.223,1,0.0314
small,multi,RRT*,36,True,48.605,1,0.0318
small,multi,RRT*,37,True,49.026,1,0.0328
small,multi,RRT*,38,True,49.677,1,0.0294
small,multi,RRT*,39,True,49.496,1,0.031
small,multi,RRT*,40,True,48.723,1,0.0328
small,multi,RRT*,41,True,48.894,1,0.0306
small,multi,RRT*,42,True,48.476,0,0.0321
small,multi,RRT*,43,True,48.799,0,0.0302
small,multi,RRT*,44,True,48.906,1,0.0477
small,multi,RRT*,45,True,48.772,0,0.0336
small,multi,RRT*,46,True,48.869,1,0.0333
small,multi,RRT*,47,True,48.259,1,0.0342
small,multi,RRT*,48,True,49.205,1,0.0315
small,multi,RRT*,49,True,49.029,1,0.0328
small,multi,RRT*,50,True,49.587,1,0.0348
small,multi,RRT*,51,True,49.666,0,0.0305
small,multi,RRT*,52,True,49.269,1,0.0316
small,multi,RRT*,53,True,48.529,0,0.0326
small,multi,RRT*,54,True,48.433,0,0.0299
small,multi,RRT*,55,True,49.009,1,0.0324
small,multi,RRT*,56,True,49.269,1,0.0327
small,multi,RRT*,57,True,48.179,1,0.0325
small,multi,RRT*,58,True,48.42,1,0.0292
small,multi,RRT*,59,True,48.729,1,0.032
small,multi,RRT*,60,True,48.889,1,0.03
small,multi,RRT*,61,True,48.453,1,0.0316
small,multi,RRT*,62,True,49.99,1,0.0324
small,multi,RRT*,63,True,50.434,0,0.0292
small,multi,RRT*,64,True,49.702,0,0.0301
small,multi,RRT*,65,True,48.179,0,0.0304
small,multi,RRT*,66,True,49.906,1,0.0289
small,multi,RRT*,67,True,48.791,1,0.0308
small,multi,RRT*,68,True,49.33,1,0.0276
small,multi,RRT*,69,True,48.306,0,0.0305
small,multi,RRT*,70,True,48.612,0,0.0348
small,multi,RRT*,71,True,49.356,0,0.0347
small,multi,RRT*,72,True,49.855,1,0.0333
small,multi,RRT*,73,True,48.435,1,0.0438
small,multi,RRT*,74,True,49.063,1,0.0349
small,multi,RRT*,75,True,50.024,1,0.0258
small,multi,RRT*,76,True,48.586,0,0.0311
small,multi,RRT*,77,True,48.412,0,0.0283
small,multi,RRT*,78,True,49.321,1,0.0312
small,multi,RRT*,79,True,49.146,1,0.0329
small,multi,RRT*,80,True,49.697,1,0.0318
small,multi,RRT*,81,True,50.048,0,0.0283
small,multi,RRT*,82,True,49.334,0,0.0314
small,multi,RRT*,83,True,48.053,1,0.0312
small,multi,RRT*,84,True,49.992,2,0.0297
small,multi,RRT*,85,True,48.376,1,0.0293
small,multi,RRT*,86,True,49.824,0,0.0319
small,multi,RRT*,87,True,49.491,1,0.0312
small,multi,RRT*,88,True,49.062,0,0.0345
small,multi,RRT*,89,True,48.625,1,0.0313
small,multi,RRT*,90,True,48.61,1,0.0286
small,multi,RRT*,91,True,48.722,0,0.0334
small,multi,RRT*,92,True,49.542,0,0.0305
small,multi,RRT*,93,True,48.667,1,0.0298
small,multi,RRT*,94,True,48.755,0,0.0333
small,multi,RRT*,95,True,48.729,1,0.0333
small,multi,RRT*,96,True,49.082,1,0.0308
small,multi,RRT*,97,True,48.744,0,0.0321
small,multi,RRT*,98,True,49.07,1,0.0325
small,multi,RRT*,99,True,48.47,0,0.0295
body,w7,RRT,0,True,53.198,1,0.0018
body,w7,RRT,1,True,59.207,2,0.0021
body,w7,RRT,2,True,56.608,2,0.0026
body,w7,RRT,3,True,68.632,2,0.0036
body,w7,RRT,4,True,59.134,1,0.0062
body,w7,RRT,5,True,58.443,2,0.0038
body,w7,RRT,6,True,53.822,1,0.0027
body,w7,RRT,7,True,63.399,1,0.006
body,w7,RRT,8,True,55.029,1,0.002
body,w7,RRT,9,True,60.686,2,0.003
body,w7,RRT,10,True,63.27,1,0.0048
body,w7,RRT,11,True,59.752,1,0.0036
body,w7,RRT,12,True,56.893,1,0.0038
body,w7,RRT,13,True,54.86,2,0.0046
body,w7,RRT,14,True,58.178,1,0.0037
body,w7,RRT,15,True,54.621,2,0.0036
body,w7,RRT,16,True,56.583,1,0.0088
body,w7,RRT,17,True,55.02,2,0.0022
body,w7,RRT,18,True,54.603,1,0.0015
body,w7,RRT,19,True,55.671,1,0.0057
body,w7,RRT,20,True,57.758,1,0.0085
body,w7,RRT,21,True,66.246,2,0.006
body,w7,RRT,22,True,59.01,2,0.007
body,w7,RRT,23,True,58.451,2,0.0057
body,w7,RRT,24,True,58.864,1,0.0054
body,w7,RRT,25,True,60.766,1,0.0044
body,w7,RRT,26,True,62.108,1,0.0054
body,w7,RRT,27,True,54.498,1,0.0049
body,w7,RRT,28,True,55.02,1,0.0043
body,w7,RRT,29,True,63.107,1,0.0093
body,w7,RRT,30,True,54.797,1,0.0023
body,w7,RRT,31,True,53.298,1,0.0014
body,w7,RRT,32,True,59.561,2,0.0041
body,w7,RRT,33,True,57.418,1,0.0049
body,w7,RRT,34,True,57.15,1,0.0012
body,w7,RRT,35,True,58.791,1,0.0031
body,w7,RRT,36,True,55.774,1,0.0019
body,w7,RRT,37,True,54.631,1,0.0032
body,w7,RRT,38,True,57.571,1,0.0008
body,w7,RRT,39,True,57.084,1,0.0059
body,w7,RRT,40,True,57.906,2,0.0012
body,w7,RRT,41,True,59.707,1,0.0026
body,w7,RRT,42,True,55.501,1,0.0024
body,w7,RRT,43,True,66.352,1,0.0041
body,w7,RRT,44,True,58.811,1,0.0038
body,w7,RRT,45,True,59.237,1,0.0022
body,w7,RRT,46,True,56.723,2,0.002
body,w7,RRT,47,True,54.964,2,0.0008
body,w7,RRT,48,True,55.227,1,0.0007
body,w7,RRT,49,True,55.029,2,0.0011
body,w7,RRT,50,True,58.902,1,0.0028
body,w7,RRT,51,True,64.957,2,0.0012
body,w7,RRT,52,True,62.442,2,0.0021
body,w7,RRT,53,True,57.057,2,0.0008
body,w7,RRT,54,True,63.543,1,0.0038
body,w7,RRT,55,True,59.02,2,0.0021
body,w7,RRT,56,True,58.964,2,0.0013
body,w7,RRT,57,True,55.857,1,0.0032
body,w7,RRT,58,True,55.469,1,0.0044
body,w7,RRT,59,True,58.898,1,0.0021
body,w7,RRT,60,True,54.064,1,0.0015
body,w7,RRT,61,True,68.343,2,0.0066
body,w7,RRT,62,True,59.207,1,0.0038
body,w7,RRT,63,True,58.946,2,0.0034
body,w7,RRT,64,True,63.839,1,0.0038
body,w7,RRT,65,True,58.302,1,0.0037
body,w7,RRT,66,True,57.372,1,0.0022
body,w7,RRT,67,True,51.687,1,0.0018
body,w7,RRT,68,True,66.182,1,0.0083
body,w7,RRT,69,True,55.615,2,0.0034
body,w7,RRT,70,True,58.851,1,0.0049
body,w7,RRT,71,True,56.893,1,0.003
body,w7,RRT,72,True,58.601,2,0.0024
body,w7,RRT,73,True,61.469,1,0.0044
body,w7,RRT,74,True,62.946,1,0.0031
body,w7,RRT,75,True,58.695,1,0.0057
body,w7,RRT,76,True,56.035,1,0.0027
body,w7,RRT,77,True,55.607,1,0.0011
body,w7,RRT,78,True,51.785,1,0.0008
body,w7,RRT,79,True,52.307,1,0.0027
body,w7,RRT,80,True,60.442,1,0.0051
body,w7,RRT,81,True,59.551,1,0.0022
body,w7,RRT,82,True,53.867,2,0.0014
body,w7,RRT,83,True,58.013,1,0.0036
body,w7,RRT,84,True,65.627,1,0.0051
body,w7,RRT,85,True,51.793,1,0.0027
body,w7,RRT,86,True,58.117,2,0.0024
body,w7,RRT,87,True,57.84,2,0.0023
body,w7,RRT,88,True,57.289,1,0.001
body,w7,RRT,89,True,64.527,1,0.0026
body,w7,RRT,90,True,53.857,1,0.003
body,w7,RRT,91,True,53.522,1,0.0021
body,w7,RRT,92,True,60.086,1,0.0075
body,w7,RRT,93,True,55.877,1,0.0036
body,w7,RRT,94,False,0.0,0.0,0.0107
body,w7,RRT,95,True,59.793,1,0.0028
body,w7,RRT,96,True,56.641,1,0.0029
body,w7,RRT,97,True,56.782,2,0.0025
body,w7,RRT,98,True,56.193,1,0.0033
body,w7,RRT,99,True,53.541,1,0.0035
body,w7,RRT*,0,True,50.236,1,0.0199
body,w7,RRT*,1,True,50.867,2,0.0177
body,w7,RRT*,2,True,50.284,2,0.0159
body,w7,RRT*,3,True,51.052,2,0.0168
body,w7,RRT*,4,True,50.83,1,0.018
body,w7,RRT*,5,True,51.129,1,0.0166
body,w7,RRT*,6,True,51.656,1,0.0193
body,w7,RRT*,7,True,49.988,1,0.0171
body,w7,RRT*,8,True,49.896,1,0.0161
body,w7,RRT*,9,True,50.062,1,0.0166
body,w7,RRT*,10,True,49.943,1,0.0188
body,w7,RRT*,11,True,50.029,2,0.0169
body,w7,RRT*,12,True,49.434,1,0.0191
body,w7,RRT*,13,True,50.021,2,0.018
body,w7,RRT*,14,True,49.91,2,0.019
body,w7,RRT*,15,True,50.845,2,0.02
body,w7,RRT*,16,True,50.064,1,0.0162
body,w7,RRT*,17,True,49.802,1,0.0184
body,w7,RRT*,18,True,49.745,1,0.0171
body,w7,RRT*,19,True,49.491,1,0.0192
body,w7,RRT*,20,True,49.859,1,0.0172
body,w7,RRT*,21,True,50.978,2,0.018
body,w7,RRT*,22,True,50.303,2,0.0182
body,w7,RRT*,23,True,51.725,2,0.0157
body,w7,RRT*,24,True,50.193,1,0.0165
body,w7,RRT*,25,True,50.462,2,0.017
body,w7,RRT*,26,True,49.397,2,0.0185
body,w7,RRT*,27,True,49.638,1,0.0179
body,w7,RRT*,28,True,49.458,1,0.0178
body,w7,RRT*,29,True,51.524,2,0.0163
body,w7,RRT*,30,True,50.247,1,0.0182
body,w7,RRT*,31,True,49.59,1,0.0175
body,w7,RRT*,32,True,49.628,1,0.0163
body,w7,RRT*,33,True,50.607,1,0.015
body,w7,RRT*,34,True,50.465,1,0.018
body,w7,RRT*,35,True,51.971,2,0.0177
body,w7,RRT*,36,True,50.089,1,0.0172
body,w7,RRT*,37,True,50.084,1,0.0187
body,w7,RRT*,38,True,50.597,1,0.0164
body,w7,RRT*,39,True,50.754,1,0.0146
body,w7,RRT*,40,True,49.645,1,0.0197
body,w7,RRT*,41,True,50.027,1,0.016
body,w7,RRT*,42,True,50.092,1,0.017
body,w7,RRT*,43,True,50.171,1,0.0158
body,w7,RRT*,44,True,50.061,1,0.0221
body,w7,RRT*,45,True,50.061,1,0.0163
body,w7,RRT*,46,True,49.773,1,0.0203
body,w7,RRT*,47,True,49.677,2,0.018
body,w7,RRT*,48,True,50.833,1,0.0163
body,w7,RRT*,49,True,50.524,1,0.0187
body,w7,RRT*,50,True,49.88,1,0.0181
body,w7,RRT*,51,True,50.631,1,0.0171
body,w7,RRT*,52,True,50.8,1,0.0173
body,w7,RRT*,53,True,51.317,2,0.0209
body,w7,RRT*,54,True,50.314,1,0.0162
body,w7,RRT*,55,True,50.045,2,0.0172
body,w7,RRT*,56,True,50.049,1,0.0174
body,w7,RRT*,57,True,49.932,1,0.0182
body,w7,RRT*,58,True,50.204,1,0.0183
body,w7,RRT*,59,True,50.314,2,0.019
body,w7,RRT*,60,True,49.841,1,0.0189
body,w7,RRT*,61,True,51.171,1,0.0159
body,w7,RRT*,62,True,49.434,1,0.0175
body,w7,RRT*,63,True,50.648,1,0.0163
body,w7,RRT*,64,True,50.262,1,0.0172
body,w7,RRT*,65,True,50.651,1,0.0149
body,w7,RRT*,66,True,50.394,2,0.0178
body,w7,RRT*,67,True,50.328,1,0.0157
body,w7,RRT*,68,True,50.514,1,0.0164
body,w7,RRT*,69,True,50.316,1,0.0177
body,w7,RRT*,70,True,50.922,2,0.0191
body,w7,RRT*,71,True,51.496,1,0.0165
body,w7,RRT*,72,True,51.793,1,0.0192
body,w7,RRT*,73,True,50.85,2,0.0218
body,w7,RRT*,74,True,50.161,1,0.0204
body,w7,RRT*,75,True,50.45,1,0.0184
body,w7,RRT*,76,True,49.512,2,0.0192
body,w7,RRT*,77,True,49.911,1,0.0176
body,w7,RRT*,78,True,49.614,1,0.0193
body,w7,RRT*,79,True,50.262,1,0.0258
body,w7,RRT*,80,True,51.317,2,0.0184
body,w7,RRT*,81,True,49.854,1,0.0166
body,w7,RRT*,82,True,50.314,2,0.0181
body,w7,RRT*,83,True,49.59,1,0.0201
body,w7,RRT*,84,True,50.53,1,0.0158
body,w7,RRT*,85,True,50.23,1,0.017
body,w7,RRT*,86,True,50.116,2,0.0165
body,w7,RRT*,87,True,50.315,1,0.0178
body,w7,RRT*,88,True,49.809,1,0.0166
body,w7,RRT*,89,True,50.536,2,0.016
body,w7,RRT*,90,True,50.182,1,0.0181
body,w7,RRT*,91,True,49.711,1,0.0204
body,w7,RRT*,92,True,51.035,1,0.0167
body,w7,RRT*,93,True,50.015,2,0.0182
body,w7,RRT*,94,False,0.0,0.0,0.016
body,w7,RRT*,95,True,49.458,1,0.0172
body,w7,RRT*,96,True,51.293,2,0.0177
body,w7,RRT*,97,True,50.918,2,0.0187
body,w7,RRT*,98,True,49.513,1,0.0186
body,w7,RRT*,99,True,49.935,1,0.0191
body,w6,RRT,0,True,53.198,1,0.0017
body,w6,RRT,1,True,59.207,2,0.0025
body,w6,RRT,2,True,61.615,1,0.0082
body,w6,RRT,3,True,67.877,1,0.0034
body,w6,RRT,4,True,59.134,1,0.0066
body,w6,RRT,5,True,57.038,2,0.0027
body,w6,RRT,6,True,59.793,2,0.004
body,w6,RRT,7,True,64.072,1,0.0059
body,w6,RRT,8,True,55.029,1,0.0021
body,w6,RRT,9,True,58.329,1,0.0029
body,w6,RRT,10,True,61.121,1,0.0021
body,w6,RRT,11,True,62.58,1,0.0035
body,w6,RRT,12,True,54.695,1,0.0075
body,w6,RRT,13,True,55.94,1,0.004
body,w6,RRT,14,True,59.504,1,0.003
body,w6,RRT,15,True,54.621,2,0.0019
body,w6,RRT,16,True,60.381,1,0.0042
body,w6,RRT,17,True,58.389,1,0.0043
body,w6,RRT,18,True,55.683,1,0.0015
body,w6,RRT,19,True,55.671,1,0.0031
body,w6,RRT,20,True,58.846,1,0.0013
body,w6,RRT,21,True,65.01,2,0.0031
body,w6,RRT,22,True,60.182,2,0.0055
body,w6,RRT,23,True,58.451,2,0.0032
body,w6,RRT,24,True,58.864,1,0.0039
body,w6,RRT,25,True,62.787,1,0.0042
body,w6,RRT,26,True,62.389,1,0.0028
body,w6,RRT,27,True,54.498,1,0.0024
body,w6,RRT,28,True,56.938,1,0.0048
body,w6,RRT,29,True,57.084,1,0.0046
body,w6,RRT,30,True,59.682,1,0.0035
body,w6,RRT,31,True,55.363,1,0.0076
body,w6,RRT,32,True,59.561,1,0.0046
body,w6,RRT,33,True,58.609,1,0.0043
body,w6,RRT,34,True,62.903,1,0.0023
body,w6,RRT,35,True,58.435,2,0.0023
body,w6,RRT,36,True,57.678,1,0.0036
body,w6,RRT,37,True,52.732,1,0.0033
body,w6,RRT,38,True,58.295,2,0.0045
body,w6,RRT,39,True,57.084,1,0.0066
body,w6,RRT,40,True,61.059,1,0.0036
body,w6,RRT,41,True,61.604,2,0.0027
body,w6,RRT,42,False,0.0,0.0,0.0085
body,w6,RRT,43,True,66.824,1,0.0041
body,w6,RRT,44,True,56.984,2,0.0032
body,w6,RRT,45,True,64.966,1,0.0036
body,w6,RRT,46,True,56.723,1,0.0021
body,w6,RRT,47,True,58.641,2,0.0022
body,w6,RRT,48,True,55.551,1,0.0028
body,w6,RRT,49,True,55.029,2,0.0012
body,w6,RRT,50,True,58.389,2,0.0029
body,w6,RRT,51,True,62.454,2,0.0012
body,w6,RRT,52,True,58.389,1,0.0061
body,w6,RRT,53,True,57.02,2,0.0013
body,w6,RRT,54,True,63.038,1,0.0064
body,w6,RRT,55,True,59.02,1,0.0021
body,w6,RRT,56,True,58.964,2,0.0011
body,w6,RRT,57,True,53.857,1,0.0035
body,w6,RRT,58,True,60.443,1,0.0089
body,w6,RRT,59,True,60.356,1,0.0071
body,w6,RRT,60,True,55.608,1,0.0025
body,w6,RRT,61,False,0.0,0.0,0.0077
body,w6,RRT,62,True,65.513,1,0.0056
body,w6,RRT,63,True,58.612,1,0.003
body,w6,RRT,64,True,62.351,1,0.0049
body,w6,RRT,65,True,57.644,1,0.0039
body,w6,RRT,66,True,56.074,1,0.0025
body,w6,RRT,67,True,54.035,1,0.0036
body,w6,RRT,68,True,66.182,1,0.0085
body,w6,RRT,69,True,57.198,1,0.0042
body,w6,RRT,70,True,54.492,1,0.0094
body,w6,RRT,71,True,58.893,1,0.0076
body,w6,RRT,72,True,59.049,1,0.0045
body,w6,RRT,73,False,0.0,0.0,0.0085
body,w6,RRT,74,False,0.0,0.0,0.0098
body,w6,RRT,75,True,57.216,2,0.0053
body,w6,RRT,76,True,53.038,1,0.0054
body,w6,RRT,77,True,61.19,1,0.004
body,w6,RRT,78,True,58.604,1,0.0021
body,w6,RRT,79,True,57.291,1,0.004
body,w6,RRT,80,True,59.183,1,0.0045
body,w6,RRT,81,True,57.784,1,0.0055
body,w6,RRT,82,True,57.702,1,0.0044
body,w6,RRT,83,True,59.697,1,0.0036
body,w6,RRT,84,True,57.385,1,0.0052
body,w6,RRT,85,True,55.541,1,0.0028
body,w6,RRT,86,True,62.631,2,0.0042
body,w6,RRT,87,True,61.763,1,0.0061
body,w6,RRT,88,False,0.0,0.0,0.0079
body,w6,RRT,89,True,65.402,1,0.0029
body,w6,RRT,90,True,55.973,2,0.0011
body,w6,RRT,91,True,57.198,1,0.0084
body,w6,RRT,92,True,60.086,1,0.0076
body,w6,RRT,93,True,54.621,1,0.004
body,w6,RRT,94,False,0.0,0.0,0.0108
body,w6,RRT,95,True,58.955,1,0.0024
body,w6,RRT,96,True,59.636,1,0.0027
body,w6,RRT,97,True,56.191,2,0.0036
body,w6,RRT,98,True,61.931,1,0.0035
body,w6,RRT,99,False,0.0,0.0,0.0082
body,w6,RRT*,0,True,50.566,1,0.0163
body,w6,RRT*,1,True,51.435,1,0.0169
body,w6,RRT*,2,True,51.521,1,0.0146
body,w6,RRT*,3,True,51.899,1,0.0148
body,w6,RRT*,4,True,51.549,1,0.0177
body,w6,RRT*,5,True,52.409,1,0.0171
body,w6,RRT*,6,True,51.185,1,0.0182
body,w6,RRT*,7,True,50.999,2,0.018
body,w6,RRT*,8,True,50.354,1,0.0162
body,w6,RRT*,9,True,51.875,1,0.0162
body,w6,RRT*,10,True,50.547,1,0.018
body,w6,RRT*,11,True,52.008,2,0.0168
body,w6,RRT*,12,True,50.427,1,0.0142
body,w6,RRT*,13,True,51.686,1,0.0141
body,w6,RRT*,14,True,51.332,1,0.0186
body,w6,RRT*,15,True,51.558,2,0.0193
body,w6,RRT*,16,True,51.871,2,0.0148
body,w6,RRT*,17,True,51.98,1,0.0178
body,w6,RRT*,18,True,51.371,1,0.0168
body,w6,RRT*,19,True,50.186,1,0.0188
body,w6,RRT*,20,True,49.71,1,0.0165
body,w6,RRT*,21,True,50.978,2,0.0183
body,w6,RRT*,22,True,50.453,1,0.0168
body,w6,RRT*,23,True,51.919,2,0.0156
body,w6,RRT*,24,True,50.284,1,0.0159
body,w6,RRT*,25,True,50.303,1,0.0166
body,w6,RRT*,26,True,51.571,2,0.0182
body,w6,RRT*,27,True,50.036,1,0.0171
body,w6,RRT*,28,True,50.451,1,0.0151
body,w6,RRT*,29,True,51.263,2,0.0149
body,w6,RRT*,30,True,51.204,1,0.0171
body,w6,RRT*,31,True,51.436,1,0.0156
body,w6,RRT*,32,True,50.63,1,0.0165
body,w6,RRT*,33,True,51.195,1,0.0146
body,w6,RRT*,34,True,50.901,1,0.0167
body,w6,RRT*,35,True,51.971,2,0.0175
body,w6,RRT*,36,True,51.15,1,0.0167
body,w6,RRT*,37,True,50.272,1,0.0181
body,w6,RRT*,38,True,51.726,2,0.0158
body,w6,RRT*,39,True,51.405,1,0.0142
body,w6,RRT*,40,True,50.649,1,0.0197
body,w6,RRT*,41,True,51.119,1,0.0157
body,w6,RRT*,42,False,0.0,0.0,0.0102
body,w6,RRT*,43,True,51.018,2,0.0151
body,w6,RRT*,44,True,50.303,1,0.0162
body,w6,RRT*,45,True,50.466,1,0.0147
body,w6,RRT*,46,True,49.773,1,0.0199
body,w6,RRT*,47,True,51.425,1,0.0287
body,w6,RRT*,48,True,51.535,2,0.0163
body,w6,RRT*,49,True,51.083,1,0.0185
body,w6,RRT*,50,True,50.749,1,0.0175
body,w6,RRT*,51,True,49.87,2,0.017
body,w6,RRT*,52,True,53.119,2,0.0146
body,w6,RRT*,53,True,51.441,1,0.0195
body,w6,RRT*,54,True,50.808,1,0.0147
body,w6,RRT*,55,True,51.511,2,0.0173
body,w6,RRT*,56,True,51.474,2,0.0183
body,w6,RRT*,57,True,50.624,1,0.0243
body,w6,RRT*,58,True,51.849,1,0.0152
body,w6,RRT*,59,True,51.288,2,0.0207
body,w6,RRT*,60,True,51.496,1,0.0175
body,w6,RRT*,61,False,0.0,0.0,0.0102
body,w6,RRT*,62,True,53.157,1,0.0153
body,w6,RRT*,63,True,50.514,1,0.0163
body,w6,RRT*,64,True,51.02,1,0.0163
body,w6,RRT*,65,True,51.173,1,0.0172
body,w6,RRT*,66,True,50.775,2,0.0192
body,w6,RRT*,67,True,52.083,1,0.0148
body,w6,RRT*,68,True,51.478,1,0.0163
body,w6,RRT*,69,True,50.316,1,0.0153
body,w6,RRT*,70,True,50.336,1,0.014
body,w6,RRT*,71,True,53.658,1,0.0162
body,w6,RRT*,72,True,51.441,1,0.0179
body,w6,RRT*,73,False,0.0,0.0,0.0104
body,w6,RRT*,74,False,0.0,0.0,0.0128
body,w6,RRT*,75,True,50.942,1,0.017
body,w6,RRT*,76,True,50.433,2,0.0132
body,w6,RRT*,77,True,50.823,1,0.0166
body,w6,RRT*,78,True,50.327,1,0.0158
body,w6,RRT*,79,True,51.743,2,0.0166
body,w6,RRT*,80,True,50.727,2,0.0158
body,w6,RRT*,81,True,52.02,1,0.0126
body,w6,RRT*,82,True,50.335,2,0.0169
body,w6,RRT*,83,True,50.72,1,0.0202
body,w6,RRT*,84,True,51.824,2,0.0149
body,w6,RRT*,85,True,50.428,1,0.0169
body,w6,RRT*,86,True,50.805,2,0.0149
body,w6,RRT*,87,True,52.291,1,0.0159
body,w6,RRT*,88,False,0.0,0.0,0.009
body,w6,RRT*,89,True,51.292,2,0.0154
body,w6,RRT*,90,True,50.565,1,0.0168
body,w6,RRT*,91,True,51.083,1,0.0138
body,w6,RRT*,92,True,53.75,1,0.0164
body,w6,RRT*,93,True,50.46,2,0.0178
body,w6,RRT*,94,False,0.0,0.0,0.0158
body,w6,RRT*,95,True,51.045,1,0.0162
body,w6,RRT*,96,True,52.512,2,0.019
body,w6,RRT*,97,True,52.125,2,0.0174
body,w6,RRT*,98,True,51.922,1,0.0204
body,w6,RRT*,99,False,0.0,0.0,0.0109
body,w5,RRT,0,True,59.207,1,0.0062
body,w5,RRT,1,True,57.479,2,0.0099
body,w5,RRT,2,True,63.363,2,0.0078
body,w5,RRT,3,True,66.732,2,0.0066
body,w5,RRT,4,True,55.459,1,0.0026
body,w5,RRT,5,True,57.038,2,0.0027
body,w5,RRT,6,True,59.793,2,0.0041
body,w5,RRT,7,True,64.072,1,0.0058
body,w5,RRT,8,True,59.553,1,0.0058
body,w5,RRT,9,True,62.76,1,0.0071
body,w5,RRT,10,True,56.703,1,0.0019
body,w5,RRT,11,True,63.248,1,0.0085
body,w5,RRT,12,False,0.0,0.0,0.0082
body,w5,RRT,13,False,0.0,0.0,0.0105
body,w5,RRT,14,True,62.091,1,0.0048
body,w5,RRT,15,False,0.0,0.0,0.0084
body,w5,RRT,16,False,0.0,0.0,0.0079
body,w5,RRT,17,True,52.452,1,0.002
body,w5,RRT,18,True,55.561,1,0.0015
body,w5,RRT,19,True,57.353,2,0.0028
body,w5,RRT,20,True,57.125,1,0.0062
body,w5,RRT,21,True,65.01,2,0.0043
body,w5,RRT,22,False,0.0,0.0,0.0084
body,w5,RRT,23,True,62.291,1,0.0055
body,w5,RRT,24,True,58.864,1,0.0038
body,w5,RRT,25,True,58.182,1,0.0054
body,w5,RRT,26,False,0.0,0.0,0.0078
body,w5,RRT,27,True,62.023,1,0.0048
body,w5,RRT,28,True,56.938,1,0.0047
body,w5,RRT,29,False,0.0,0.0,0.008
body,w5,RRT,30,True,58.679,2,0.0031
body,w5,RRT,31,True,56.631,1,0.0063
body,w5,RRT,32,False,0.0,0.0,0.0079
body,w5,RRT,33,False,0.0,0.0,0.0079
body,w5,RRT,34,True,64.869,1,0.0075
body,w5,RRT,35,True,58.435,2,0.002
body,w5,RRT,36,True,57.959,1,0.0031
body,w5,RRT,37,False,0.0,0.0,0.0088
body,w5,RRT,38,True,57.03,1,0.0052
body,w5,RRT,39,False,0.0,0.0,0.0093
body,w5,RRT,40,True,55.968,1,0.003
body,w5,RRT,41,True,57.207,2,0.0026
body,w5,RRT,42,False,0.0,0.0,0.008
body,w5,RRT,43,False,0.0,0.0,0.0083
body,w5,RRT,44,True,59.384,1,0.0055
body,w5,RRT,45,False,0.0,0.0,0.0072
body,w5,RRT,46,False,0.0,0.0,0.0095
body,w5,RRT,47,True,55.45,1,0.0044
body,w5,RRT,48,True,61.247,1,0.0058
body,w5,RRT,49,True,57.363,2,0.0037
body,w5,RRT,50,True,58.864,1,0.003
body,w5,RRT,51,True,64.773,1,0.0015
