Suite,Variant,Seed,Mission,Attempt,TrajectoryType,Planned,Executable,Collision,UsedFailedPassage,Replans,WaitSteps,TimeSteps,PathLength,MinClearance,PredictionMAE,MeanRiskRadius,ExpandedStates,MeanPlanningTime,TotalCost
dataset-hidden-blockage-easy,ATR proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,0.0479,221.225
dataset-hidden-blockage-easy,ATR proxy + failure memory,4,4,2,"(26, 63)",True,True,False,False,1,0,0,124.74,0,0.0,0.0,0,0.0531,129.74
dataset-hidden-blockage-easy,DDP proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.344,0,0.0,0.0,0,0.1615,220.344
dataset-hidden-blockage-easy,DDP proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.344,0,0.0,0.0,0,0.1621,225.344
dataset-hidden-blockage-easy,DDP proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.344,0,0.0,0.0,0,0.1616,220.344
dataset-hidden-blockage-easy,DDP proxy + failure memory,4,4,2,"(26, 63)",True,True,False,False,1,0,0,125.326,0,0.0,0.0,0,0.2248,130.326
dataset-hidden-blockage-easy,RTEB proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,1.0328,221.225
dataset-hidden-blockage-easy,RTEB proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,121.225,0,0.0,0.0,0,1.0426,226.225
dataset-hidden-blockage-easy,RTEB proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,1.0309,221.225
dataset-hidden-blockage-easy,RTEB proxy + failure memory,4,4,2,"(26, 63)",True,True,False,False,1,0,0,124.74,0,0.0,0.0,0,1.1074,129.74
dataset-hidden-blockage-easy,Ours full,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.811,0,0.0,0.0,0,0.7615,221.811
dataset-hidden-blockage-easy,Ours full,4,4,2,"(26, 63)",True,True,False,False,1,0,0,125.326,0,0.0,0.0,0,0.9106,130.326
dataset-hidden-blockage-medium,RPP proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.0387,220.64
dataset-hidden-blockage-medium,RPP proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.64,0,0.0,0.0,0,0.0398,225.64
dataset-hidden-blockage-medium,RPP proxy + random retry,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.0394,220.64
dataset-hidden-blockage-medium,RPP proxy + random retry,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.64,0,0.0,0.0,0,0.0395,225.64
dataset-hidden-blockage-medium,RPP proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.0391,220.64
dataset-hidden-blockage-medium,RPP proxy + failure memory,4,4,2,"(26, 63)",True,True,False,False,1,0,0,124.74,0,0.0,0.0,0,0.0378,129.74
dataset-hidden-blockage-medium,ATR proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,0.0474,221.225
dataset-hidden-blockage-medium,ATR proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,121.225,0,0.0,0.0,0,0.047,226.225
dataset-hidden-blockage-medium,ATR proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,0.0463,221.225
dataset-hidden-blockage-medium,ATR proxy + failure memory,4,4,2,"(26, 63)",True,True,False,False,1,0,0,124.74,0,0.0,0.0,0,0.0475,129.74
dataset-hidden-blockage-medium,DDP proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.344,0,0.0,0.0,0,0.1595,220.344
dataset-hidden-blockage-medium,DDP proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.344,0,0.0,0.0,0,0.1606,225.344
dataset-hidden-blockage-medium,DDP proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.344,0,0.0,0.0,0,0.161,220.344
dataset-hidden-blockage-medium,DDP proxy + failure memory,4,4,2,"(26, 63)",True,True,False,False,1,0,0,125.326,0,0.0,0.0,0,0.2238,130.326
dataset-hidden-blockage-medium,RTEB proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,1.0444,221.225
dataset-hidden-blockage-medium,RTEB proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,121.225,0,0.0,0.0,0,1.0349,226.225
dataset-hidden-blockage-medium,RTEB proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,1.0224,221.225
dataset-hidden-blockage-medium,RTEB proxy + failure memory,4,4,2,"(26, 63)",True,True,False,False,1,0,0,124.74,0,0.0,0.0,0,1.09,129.74
dataset-hidden-blockage-medium,Ours full,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.811,0,0.0,0.0,0,0.7618,221.811
dataset-hidden-blockage-medium,Ours full,4,4,2,"(26, 63)",True,True,False,False,1,0,0,125.326,0,0.0,0.0,0,0.918,130.326
dataset-hidden-blockage-hard,RPP proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.0384,220.64
dataset-hidden-blockage-hard,RPP proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.64,0,0.0,0.0,0,0.0385,225.64
dataset-hidden-blockage-hard,RPP proxy + random retry,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.0385,220.64
dataset-hidden-blockage-hard,RPP proxy + random retry,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.64,0,0.0,0.0,0,0.04,225.64
dataset-hidden-blockage-hard,RPP proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.0391,220.64
dataset-hidden-blockage-hard,RPP proxy + failure memory,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.64,0,0.0,0.0,0,0.0388,225.64
dataset-hidden-blockage-hard,ATR proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,0.0479,221.225
dataset-hidden-blockage-hard,ATR proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,121.225,0,0.0,0.0,0,0.0474,226.225
dataset-hidden-blockage-hard,ATR proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,0.0473,221.225
dataset-hidden-blockage-hard,ATR proxy + failure memory,4,4,2,"(26, 63)",True,False,True,True,1,0,0,121.225,0,0.0,0.0,0,0.0458,226.225
dataset-hidden-blockage-hard,DDP proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.344,0,0.0,0.0,0,0.1614,220.344
dataset-hidden-blockage-hard,DDP proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.344,0,0.0,0.0,0,0.161,225.344
dataset-hidden-blockage-hard,DDP proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.344,0,0.0,0.0,0,0.1616,220.344
dataset-hidden-blockage-hard,DDP proxy + failure memory,4,4,2,"(26, 63)",True,False,True,True,1,0,0,119.872,0,0.0,0.0,0,0.1617,224.872
dataset-hidden-blockage-hard,RTEB proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,1.0303,221.225
dataset-hidden-blockage-hard,RTEB proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,121.225,0,0.0,0.0,0,1.0289,226.225
dataset-hidden-blockage-hard,RTEB proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,1.0332,221.225
dataset-hidden-blockage-hard,RTEB proxy + failure memory,4,4,2,"(26, 63)",True,True,False,False,1,0,0,125.326,0,0.0,0.0,0,1.1499,130.326
dataset-hidden-blockage-hard,Ours full,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.811,0,0.0,0.0,0,0.7602,221.811
dataset-hidden-blockage-hard,Ours full,4,4,2,"(26, 63)",True,False,True,True,1,0,0,122.397,0,0.0,0.0,0,0.8296,227.397
dataset-hidden-blockage-very-hard,RPP proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.0394,220.64
dataset-hidden-blockage-very-hard,RPP proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.64,0,0.0,0.0,0,0.0391,225.64
dataset-hidden-blockage-very-hard,RPP proxy + random retry,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.039,220.64
dataset-hidden-blockage-very-hard,RPP proxy + random retry,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.64,0,0.0,0.0,0,0.04,225.64
dataset-hidden-blockage-very-hard,RPP proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.64,0,0.0,0.0,0,0.0388,220.64
dataset-hidden-blockage-very-hard,RPP proxy + failure memory,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.64,0,0.0,0.0,0,0.038,225.64
dataset-hidden-blockage-very-hard,ATR proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,0.0481,221.225
dataset-hidden-blockage-very-hard,ATR proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,121.225,0,0.0,0.0,0,0.0484,226.225
dataset-hidden-blockage-very-hard,ATR proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,0.0477,221.225
dataset-hidden-blockage-very-hard,ATR proxy + failure memory,4,4,2,"(26, 63)",True,False,True,True,1,0,0,121.225,0,0.0,0.0,0,0.0446,226.225
dataset-hidden-blockage-very-hard,DDP proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.344,0,0.0,0.0,0,0.1609,220.344
dataset-hidden-blockage-very-hard,DDP proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,120.344,0,0.0,0.0,0,0.1608,225.344
dataset-hidden-blockage-very-hard,DDP proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,120.344,0,0.0,0.0,0,0.1599,220.344
dataset-hidden-blockage-very-hard,DDP proxy + failure memory,4,4,2,"(26, 63)",True,False,True,True,1,0,0,119.872,0,0.0,0.0,0,0.156,224.872
dataset-hidden-blockage-very-hard,RTEB proxy,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,1.0259,221.225
dataset-hidden-blockage-very-hard,RTEB proxy,4,4,2,"(26, 63)",True,False,True,True,1,0,0,121.225,0,0.0,0.0,0,1.026,226.225
dataset-hidden-blockage-very-hard,RTEB proxy + failure memory,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.225,0,0.0,0.0,0,1.0336,221.225
dataset-hidden-blockage-very-hard,RTEB proxy + failure memory,4,4,2,"(26, 63)",True,True,False,False,1,0,0,125.326,0,0.0,0.0,0,1.1943,130.326
dataset-hidden-blockage-very-hard,Ours full,4,4,1,"(26, 63)",True,False,True,True,0,0,0,121.811,0,0.0,0.0,0,0.7652,221.811
dataset-hidden-blockage-very-hard,Ours full,4,4,2,"(26, 63)",True,False,True,True,1,0,0,121.811,0,0.0,0.0,0,0.7575,226.811
